Wind power [kW];Nuclear power plant [kW];Demand [kWh];Total power supply [Kw];Supply - Demand;;;;;
144,429;1308870,97;1661572;1309015,399;-352556,601;;;;;
460,48;1308870,97;1632252;1309331,45;-322920,55;;;;;
995,85;1308870,97;1570398;1309866,82;-260531,18;;;;;
1334,115;1308870,97;1500681;1310205,085;-190475,915;;;;;
1303,293;1308870,97;1413674;1310174,263;-103499,737;;;;;
1209,462;1308870,97;1330159;1310080,432;-20078,568;;;;;
1141,162;1342741,94;1286939;1343883,102;56944,102;;;;;
1211,274;1342741,94;1271552;1343953,214;72401,214;;;;;
1254,688;1342741,94;1278967;1343996,628;65029,628;;;;;
1148,796;1342741,94;1301034;1343890,736;42856,736;;;;;
1107,98;1342741,94;1333729;1343849,92;10120,92;;;;;
1141,07;1342741,94;1396819;1343883,01;-52935,99;;;;;
1238,182;1342741,94;1505803;1343980,122;-161822,878;;;;;
1506,923;1342741,94;1555736;1344248,863;-211487,137;;;;;
1698,771;1342741,94;1526579;1344440,711;-182138,289;;;;;
1984,222;1342741,94;1460449;1344726,162;-115722,838;;;;;
2267,52;1342741,94;1410166;1345009,46;-65156,54;;;;;
2482,871;1342741,94;1363168;1345224,811;-17943,189;;;;;
2602,118;1342741,94;1308608;1345344,058;36736,058;;;;;
2610,34;1342741,94;1233241;1345352,28;112111,28;;;;;
2471,483;1342741,94;1188055;1345213,423;157158,423;;;;;
2322,768;1342741,94;1191895;1345064,708;153169,708;;;;;
2263,937;1342741,94;1280799;1345005,877;64206,877;;;;;
2111,664;1342741,94;1459794;1344853,604;-114940,396;;;;;
2054,786;1342741,94;1607469;1344796,726;-262672,274;;;;;
2003,977;1342741,94;1604073;1344745,917;-259327,083;;;;;
1924,143;1342741,94;1555500;1344666,083;-210833,917;;;;;
1742,101;1342741,94;1489834;1344484,041;-145349,959;;;;;
1547,894;1342741,94;1410360;1344289,834;-66070,166;;;;;
1417,18;1342741,94;1328210;1344159,12;15949,12;;;;;
1323,815;1342741,94;1286717;1344065,755;57348,755;;;;;
1291,494;1342741,94;1270308;1344033,434;73725,434;;;;;
1282,577;1342741,94;1276942;1344024,517;67082,517;;;;;
1238,123;1342741,94;1290474;1343980,063;53506,063;;;;;
1184,737;1342741,94;1316966;1343926,677;26960,677;;;;;
1285,782;1342741,94;1382548;1344027,722;-38520,278;;;;;
1533,581;1342741,94;1490861;1344275,521;-146585,479;;;;;
1812,043;1342741,94;1546373;1344553,983;-201819,017;;;;;
2103,477;1342741,94;1487926;1344845,417;-143080,583;;;;;
2322,56;1342741,94;1383801;1345064,5;-38736,5;;;;;
2501,952;1342741,94;1281838;1345243,892;63405,892;;;;;
2556,348;1342741,94;1211264;1345298,288;134034,288;;;;;
2830,908;1342741,94;1161154;1345572,848;184418,848;;;;;
2915,256;1342741,94;1108660;1345657,196;236997,196;;;;;
2903,399;1342741,94;1084874;1345645,339;260771,339;;;;;
2735,444;1342741,94;1096831;1345477,384;248646,384;;;;;
2480,577;1342741,94;1181339;1345222,517;163883,517;;;;;
2277,796;1342741,94;1350992;1345019,736;-5972,264;;;;;
2045,013;1342741,94;1511846;1344786,953;-167059,047;;;;;
1658,727;1342741,94;1522929;1344400,667;-178528,333;;;;;
1383,624;1342741,94;1488955;1344125,564;-144829,436;;;;;
1214,206;1342741,94;1433857;1343956,146;-89900,854;;;;;
1261,875;1342741,94;1358546;1344003,815;-14542,185;;;;;
964,665;1342741,94;1283273;1343706,605;60433,605;;;;;
778,934;1313709,68;1253013;1314488,614;61475,614;;;;;
634,536;1313709,68;1258356;1314344,216;55988,216;;;;;
538,676;1313709,68;1279875;1314248,356;34373,356;;;;;
467,832;1313709,68;1312506;1314177,512;1671,512;;;;;
501,304;1313709,68;1353893;1314210,984;-39682,016;;;;;
558,043;1313709,68;1424291;1314267,723;-110023,277;;;;;
701,996;1313709,68;1536077;1314411,676;-221665,324;;;;;
1064,021;1313709,68;1595692;1314773,701;-280918,299;;;;;
1228,496;1313709,68;1536974;1314938,176;-222035,824;;;;;
1281,789;1313709,68;1441564;1314991,469;-126572,531;;;;;
1127,04;1313709,68;1353408;1314836,72;-38571,28;;;;;
1137,624;1313709,68;1292695;1314847,304;22152,304;;;;;
1410,247;1313709,68;1241300;1315119,927;73819,927;;;;;
1397,174;1313709,68;1198814;1315106,854;116292,854;;;;;
1605,208;1313709,68;1183627;1315314,888;131687,888;;;;;
1861,273;1313709,68;1201739;1315570,953;113831,953;;;;;
2270,734;1313709,68;1283365;1315980,414;32615,414;;;;;
2514,724;1313709,68;1456942;1316224,404;-140717,596;;;;;
2912,857;1313709,68;1630189;1316622,537;-313566,463;;;;;
2838,906;1313709,68;1622282;1316548,586;-305733,414;;;;;
2604,684;1313709,68;1572430;1316314,364;-256115,636;;;;;
2228,068;1313709,68;1527097;1315937,748;-211159,252;;;;;
1738,508;1313709,68;1490739;1315448,188;-175290,812;;;;;
1481,185;1313709,68;1447672;1315190,865;-132481,135;;;;;
1448,722;1288709,68;1419220;1290158,402;-129061,598;;;;;
1372,082;1288709,68;1415291;1290081,762;-125209,238;;;;;
1362,101;1288709,68;1423499;1290071,781;-133427,219;;;;;
1557,335;1288709,68;1440913;1290267,015;-150645,985;;;;;
1974,271;1288709,68;1469326;1290683,951;-178642,049;;;;;
2166,498;1288709,68;1507334;1290876,178;-216457,822;;;;;
2301,164;1288709,68;1543360;1291010,844;-252349,156;;;;;
2387,742;1288709,68;1588209;1291097,422;-297111,578;;;;;
2372,352;1288709,68;1614042;1291082,032;-322959,968;;;;;
2302,183;1288709,68;1578083;1291011,863;-287071,137;;;;;
2135,795;1288709,68;1513152;1290845,475;-222306,525;;;;;
1947,073;1288709,68;1462321;1290656,753;-171664,247;;;;;
1773,156;1288709,68;1421495;1290482,836;-131012,164;;;;;
1634,182;1288709,68;1369909;1290343,862;-79565,138;;;;;
1501,053;1288709,68;1343537;1290210,733;-53326,267;;;;;
1362,091;1288709,68;1350308;1290071,771;-60236,229;;;;;
1273,721;1288709,68;1412286;1289983,401;-122302,599;;;;;
1218,481;1288709,68;1546336;1289928,161;-256407,839;;;;;
1081,227;1288709,68;1676111;1289790,907;-386320,093;;;;;
941,475;1288709,68;1649685;1289651,155;-360033,845;;;;;
814,649;1288709,68;1584311;1289524,329;-294786,671;;;;;
665,153;1288709,68;1533749;1289374,833;-244374,167;;;;;
487,836;1288709,68;1494007;1289197,516;-204809,484;;;;;
334,178;1288709,68;1439226;1289043,858;-150182,142;;;;;
215,582;1302419,35;1396918;1302634,932;-94283,068;;;;;
137,046;1302419,35;1372737;1302556,396;-70180,604;;;;;
122,455;1302419,35;1368988;1302541,805;-66446,195;;;;;
200,764;1302419,35;1363793;1302620,114;-61172,886;;;;;
390,135;1302419,35;1368774;1302809,485;-65964,515;;;;;
584,21;1302419,35;1378232;1303003,56;-75228,44;;;;;
829,532;1302419,35;1391707;1303248,882;-88458,118;;;;;
1173,305;1302419,35;1428824;1303592,655;-125231,345;;;;;
1603,514;1302419,35;1470369;1304022,864;-166346,136;;;;;
1738,506;1302419,35;1467996;1304157,856;-163838,144;;;;;
1853,729;1302419,35;1430294;1304273,079;-126020,921;;;;;
1836,041;1302419,35;1386869;1304255,391;-82613,609;;;;;
1748,426;1302419,35;1339396;1304167,776;-35228,224;;;;;
1456,05;1302419,35;1269286;1303875,4;34589,4;;;;;
1419,779;1302419,35;1219008;1303839,129;84831,129;;;;;
1541,006;1302419,35;1204960;1303960,356;99000,356;;;;;
1598,44;1302419,35;1257576;1304017,79;46441,79;;;;;
1525,216;1302419,35;1408057;1303944,566;-104112,434;;;;;
1527,439;1302419,35;1580865;1303946,789;-276918,211;;;;;
1576,553;1302419,35;1583970;1303995,903;-279974,097;;;;;
1655,228;1302419,35;1528789;1304074,578;-224714,422;;;;;
1906,62;1302419,35;1469267;1304325,97;-164941,03;;;;;
2023,536;1302419,35;1395844;1304442,886;-91401,114;;;;;
2115,773;1302419,35;1332702;1304535,123;-28166,877;;;;;
2165,049;1310483,87;1307370;1312648,919;5278,919;;;;;
2183,826;1310483,87;1303260;1312667,696;9407,696;;;;;
2143,336;1310483,87;1313329;1312627,206;-701,794;;;;;
2095,685;1310483,87;1324750;1312579,555;-12170,445;;;;;
2012,027;1310483,87;1346351;1312495,897;-33855,103;;;;;
1915,562;1310483,87;1401363;1312399,432;-88963,568;;;;;
1877,21;1310483,87;1491656;1312361,08;-179294,92;;;;;
1828,174;1310483,87;1523934;1312312,044;-211621,956;;;;;
1704,86;1310483,87;1443402;1312188,73;-131213,27;;;;;
1418,592;1310483,87;1325847;1311902,462;-13944,538;;;;;
1205,466;1310483,87;1235355;1311689,336;76334,336;;;;;
1056,411;1310483,87;1177429;1311540,281;134111,281;;;;;
1017,802;1310483,87;1136740;1311501,672;174761,672;;;;;
978,105;1310483,87;1077686;1311461,975;233775,975;;;;;
955,109;1310483,87;1054920;1311438,979;256518,979;;;;;
1164,804;1310483,87;1069560;1311648,674;242088,674;;;;;
1477,577;1310483,87;1155239;1311961,447;156722,447;;;;;
1982,516;1310483,87;1325538;1312466,386;-13071,614;;;;;
2518,907;1310483,87;1485573;1313002,777;-172570,223;;;;;
2928,283;1310483,87;1507578;1313412,153;-194165,847;;;;;
3055,115;1310483,87;1467164;1313538,985;-153625,015;;;;;
3031,699;1310483,87;1420588;1313515,569;-107072,431;;;;;
2895,108;1310483,87;1360679;1313378,978;-47300,022;;;;;
2688,25;1310483,87;1296863;1313172,12;16309,12;;;;;
2440,158;1309677,42;1274847;1312117,578;37270,578;;;;;
2387,646;1309677,42;1275354;1312065,066;36711,066;;;;;
2463,376;1309677,42;1299313;1312140,796;12827,796;;;;;
2594,493;1309677,42;1327496;1312271,913;-15224,087;;;;;
2690,585;1309677,42;1365843;1312368,005;-53474,995;;;;;
2712,625;1309677,42;1439685;1312390,045;-127294,955;;;;;
2693,542;1309677,42;1540288;1312370,962;-227917,038;;;;;
2624,963;1309677,42;1575937;1312302,383;-263634,617;;;;;
2505,804;1309677,42;1483310;1312183,224;-171126,776;;;;;
2497,935;1309677,42;1366890;1312175,355;-54714,645;;;;;
2630,489;1309677,42;1285491;1312307,909;26816,909;;;;;
2788,011;1309677,42;1253972;1312465,431;58493,431;;;;;
2891,597;1309677,42;1220739;1312569,017;91830,017;;;;;
3092,486;1309677,42;1176823;1312769,906;135946,906;;;;;
3177,015;1309677,42;1154703;1312854,435;158151,435;;;;;
3108,372;1309677,42;1165112;1312785,792;147673,792;;;;;
3101,909;1309677,42;1243969;1312779,329;68810,329;;;;;
3132,49;1309677,42;1403460;1312809,91;-90650,09;;;;;
3183,368;1309677,42;1561072;1312860,788;-248211,212;;;;;
3146,344;1309677,42;1579190;1312823,764;-266366,236;;;;;
3104,542;1309677,42;1541882;1312781,962;-229100,038;;;;;
3048,298;1309677,42;1488676;1312725,718;-175950,282;;;;;
2962,113;1309677,42;1416417;1312639,533;-103777,467;;;;;
2852,058;1309677,42;1342726;1312529,478;-30196,522;;;;;
2747,827;1309677,42;1306832;1312425,247;5593,247;;;;;
2616,211;1309677,42;1298578;1312293,631;13715,631;;;;;
2380,091;1309677,42;1311612;1312057,511;445,511;;;;;
1993,83;1309677,42;1331848;1311671,25;-20176,75;;;;;
1598,022;1309677,42;1365042;1311275,442;-53766,558;;;;;
1532,942;1309677,42;1433093;1311210,362;-121882,638;;;;;
1382,136;1309677,42;1530961;1311059,556;-219901,444;;;;;
1407,076;1309677,42;1586798;1311084,496;-275713,504;;;;;
1623,572;1309677,42;1549620;1311300,992;-238319,008;;;;;
1838,758;1309677,42;1471448;1311516,178;-159931,822;;;;;
2119,989;1309677,42;1381178;1311797,409;-69380,591;;;;;
2175,284;1309677,42;1287420;1311852,704;24432,704;;;;;
1950,28;1309677,42;1194976;1311627,7;116651,7;;;;;
1938,102;1309677,42;1113292;1311615,522;198323,522;;;;;
2245,716;1309677,42;1075383;1311923,136;236540,136;;;;;
2618,531;1309677,42;1086412;1312295,951;225883,951;;;;;
2929,762;1309677,42;1169020;1312607,182;143587,182;;;;;
3042,623;1309677,42;1329172;1312720,043;-16451,957;;;;;
3076,687;1309677,42;1497579;1312754,107;-184824,893;;;;;
3062,375;1309677,42;1521232;1312739,795;-208492,205;;;;;
3019,555;1309677,42;1478828;1312696,975;-166131,025;;;;;
2946,567;1309677,42;1410735;1312623,987;-98111,013;;;;;
2816,116;1309677,42;1323034;1312493,536;-10540,464;;;;;
2565,606;1309677,42;1230756;1312243,026;81487,026;;;;;
2090,352;1302419,35;1175660;1304509,702;128849,702;;;;;
1558,146;1302419,35;1148921;1303977,496;155056,496;;;;;
1087,315;1302419,35;1140850;1303506,665;162656,665;;;;;
877,116;1302419,35;1139946;1303296,466;163350,466;;;;;
781,372;1302419,35;1151488;1303200,722;151712,722;;;;;
687,002;1302419,35;1201548;1303106,352;101558,352;;;;;
731,091;1302419,35;1287070;1303150,441;16080,441;;;;;
868,653;1302419,35;1343176;1303288,003;-39887,997;;;;;
1019,885;1302419,35;1337474;1303439,235;-34034,765;;;;;
1200,876;1302419,35;1312398;1303620,226;-8777,774;;;;;
1384,426;1302419,35;1287005;1303803,776;16798,776;;;;;
1477,544;1302419,35;1268855;1303896,894;35041,894;;;;;
1578,299;1302419,35;1239723;1303997,649;64274,649;;;;;
1585,612;1302419,35;1196724;1304004,962;107280,962;;;;;
1537,827;1302419,35;1178750;1303957,177;125207,177;;;;;
1390,67;1302419,35;1196424;1303810,02;107386,02;;;;;
1487,629;1302419,35;1281483;1303906,979;22423,979;;;;;
1634,815;1302419,35;1428950;1304054,165;-124895,835;;;;;
1639,815;1302419,35;1576472;1304059,165;-272412,835;;;;;
1444,325;1302419,35;1596032;1303863,675;-292168,325;;;;;
1445,51;1302419,35;1556284;1303864,86;-252419,14;;;;;
1504,268;1302419,35;1504064;1303923,618;-200140,382;;;;;
1497,666;1302419,35;1434211;1303917,016;-130293,984;;;;;
1567,952;1302419,35;1359887;1303987,302;-55899,698;;;;;
1586,894;1262096,77;1320003;1263683,664;-56319,336;;;;;
1573,943;1262096,77;1305249;1263670,713;-41578,287;;;;;
1238,196;1262096,77;1310081;1263334,966;-46746,034;;;;;
1150,875;1262096,77;1326463;1263247,645;-63215,355;;;;;
1074,774;1262096,77;1354213;1263171,544;-91041,456;;;;;
968,722;1262096,77;1413746;1263065,492;-150680,508;;;;;
1032,877;1262096,77;1500887;1263129,647;-237757,353;;;;;
1361,996;1262096,77;1537972;1263458,766;-274513,234;;;;;
1498,866;1262096,77;1467302;1263595,636;-203706,364;;;;;
1738,513;1262096,77;1379372;1263835,283;-115536,717;;;;;
1992,668;1262096,77;1304713;1264089,438;-40623,562;;;;;
2181,669;1262096,77;1252914;1264278,439;11364,439;;;;;
2347,754;1262096,77;1206359;1264444,524;58085,524;;;;;
2487,482;1262096,77;1163669;1264584,252;100915,252;;;;;
2551,956;1262096,77;1148706;1264648,726;115942,726;;;;;
2498,987;1262096,77;1164877;1264595,757;99718,757;;;;;
2387,841;1262096,77;1241339;1264484,611;23145,611;;;;;
2316,688;1262096,77;1394537;1264413,458;-130123,542;;;;;
2235,031;1262096,77;1550905;1264331,801;-286573,199;;;;;
2107,554;1262096,77;1554915;1264204,324;-290710,676;;;;;
1851,563;1262096,77;1496915;1263948,333;-232966,667;;;;;
1705,046;1262096,77;1440948;1263801,816;-177146,184;;;;;
1593,308;1262096,77;1387560;1263690,078;-123869,922;;;;;
1405,991;1262096,77;1330661;1263502,761;-67158,239;;;;;
1210,794;1174193,55;1291569;1175404,344;-116164,656;;;;;
1228,544;1174193,55;1274196;1175422,094;-98773,906;;;;;
1191,296;1174193,55;1278006;1175384,846;-102621,154;;;;;
1150,781;1174193,55;1292157;1175344,331;-116812,669;;;;;
1074,883;1174193,55;1313697;1175268,433;-138428,567;;;;;
844,124;1174193,55;1345332;1175037,674;-170294,326;;;;;
580,242;1174193,55;1366251;1174773,792;-191477,208;;;;;
531,141;1174193,55;1395960;1174724,691;-221235,309;;;;;
468,16;1174193,55;1395547;1174661,71;-220885,29;;;;;
349,892;1174193,55;1362698;1174543,442;-188154,558;;;;;
226,424;1174193,55;1304679;1174419,974;-130259,026;;;;;
151,453;1174193,55;1254591;1174345,003;-80245,997;;;;;
108,373;1174193,55;1206491;1174301,923;-32189,077;;;;;
175,602;1174193,55;1157400;1174369,152;16969,152;;;;;
480,961;1174193,55;1123406;1174674,511;51268,511;;;;;
1050,824;1174193,55;1120676;1175244,374;54568,374;;;;;
1365,034;1174193,55;1181295;1175558,584;-5736,416;;;;;
1418,337;1174193,55;1311771;1175611,887;-136159,113;;;;;
1552,846;1174193,55;1467964;1175746,396;-292217,604;;;;;
1824,839;1174193,55;1465837;1176018,389;-289818,611;;;;;
2026,661;1174193,55;1403610;1176220,211;-227389,789;;;;;
2105,178;1174193,55;1350621;1176298,728;-174322,272;;;;;
2161,849;1174193,55;1330117;1176355,399;-153761,601;;;;;
2243,41;1174193,55;1296033;1176436,96;-119596,04;;;;;
2366,494;1254032,26;1266945;1256398,754;-10546,246;;;;;
2490,997;1254032,26;1253856;1256523,257;2667,257;;;;;
2610,21;1254032,26;1259291;1256642,47;-2648,53;;;;;
2686,276;1254032,26;1271017;1256718,536;-14298,464;;;;;
2742,816;1254032,26;1291852;1256775,076;-35076,924;;;;;
2735,554;1254032,26;1323932;1256767,814;-67164,186;;;;;
2597,885;1254032,26;1337126;1256630,145;-80495,855;;;;;
2307,223;1254032,26;1347359;1256339,483;-91019,517;;;;;
1971,371;1254032,26;1333946;1256003,631;-77942,369;;;;;
1938,661;1254032,26;1298630;1255970,921;-42659,079;;;;;
1967,956;1254032,26;1245778;1256000,216;10222,216;;;;;
2226,627;1254032,26;1204837;1256258,887;51421,887;;;;;
2398,164;1254032,26;1165626;1256430,424;90804,424;;;;;
2565,518;1254032,26;1119299;1256597,778;137298,778;;;;;
2597,606;1254032,26;1088810;1256629,866;167819,866;;;;;
2527,612;1254032,26;1085001;1256559,872;171558,872;;;;;
2500,961;1254032,26;1147501;1256533,221;109032,221;;;;;
2427,056;1254032,26;1283560;1256459,316;-27100,684;;;;;
2339,66;1254032,26;1450664;1256371,92;-194292,08;;;;;
2353,031;1254032,26;1469033;1256385,291;-212647,709;;;;;
2301,237;1254032,26;1409703;1256333,497;-153369,503;;;;;
2289,29;1254032,26;1335666;1256321,55;-79344,45;;;;;
2235,006;1254032,26;1254144;1256267,266;2123,266;;;;;
2202,077;1254032,26;1183064;1256234,337;73170,337;;;;;
2090,786;1199193,55;1151151;1201284,336;50133,336;;;;;
1938,834;1199193,55;1143913;1201132,384;57219,384;;;;;
1730,89;1199193,55;1156631;1200924,44;44293,44;;;;;
1662,951;1199193,55;1177071;1200856,501;23785,501;;;;;
1375,67;1199193,55;1206149;1200569,22;-5579,78;;;;;
1140,212;1199193,55;1268627;1200333,762;-68293,238;;;;;
854,927;1199193,55;1347806;1200048,477;-147757,523;;;;;
559,63;1199193,55;1374659;1199753,18;-174905,82;;;;;
597,889;1199193,55;1291910;1199791,439;-92118,561;;;;;
768,733;1199193,55;1193585;1199962,283;6377,283;;;;;
843,899;1199193,55;1119741;1200037,449;80296,449;;;;;
938,428;1199193,55;1080374;1200131,978;119757,978;;;;;
945,464;1199193,55;1047043;1200139,014;153096,014;;;;;
837,4;1199193,55;1001667;1200030,95;198363,95;;;;;
635,436;1199193,55;983490,3;1199828,986;216338,686;;;;;
582,593;1199193,55;1005594;1199776,143;194182,143;;;;;
753,695;1199193,55;1091764;1199947,245;108183,245;;;;;
912,189;1199193,55;1246290;1200105,739;-46184,261;;;;;
1079,286;1199193,55;1401094;1200272,836;-200821,164;;;;;
1077,87;1199193,55;1433835;1200271,42;-233563,58;;;;;
1117,324;1199193,55;1394032;1200310,874;-193721,126;;;;;
1022,272;1199193,55;1342440;1200215,822;-142224,178;;;;;
978,434;1199193,55;1272500;1200171,984;-72328,016;;;;;
900,854;1199193,55;1199274;1200094,404;820,404;;;;;
829,571;1296774,19;1171775;1297603,761;125828,761;;;;;
768,683;1296774,19;1165237;1297542,873;132305,873;;;;;
727,729;1296774,19;1181171;1297501,919;116330,919;;;;;
743,666;1296774,19;1200449;1297517,856;97068,856;;;;;
760,998;1296774,19;1229687;1297535,188;67848,188;;;;;
771,332;1296774,19;1295549;1297545,522;1996,522;;;;;
691,509;1296774,19;1374808;1297465,699;-77342,301;;;;;
703,02;1296774,19;1419005;1297477,21;-121527,79;;;;;
818,311;1296774,19;1361399;1297592,501;-63806,499;;;;;
927,89;1296774,19;1275131;1297702,08;22571,08;;;;;
944,586;1296774,19;1194983;1297718,776;102735,776;;;;;
960,681;1296774,19;1151198;1297734,871;146536,871;;;;;
867,616;1296774,19;1121973;1297641,806;175668,806;;;;;
829,671;1296774,19;1087176;1297603,861;210427,861;;;;;
674,16;1296774,19;1077739;1297448,35;219709,35;;;;;
737,156;1296774,19;1108275;1297511,346;189236,346;;;;;
936,323;1296774,19;1197221;1297710,513;100489,513;;;;;
792,224;1296774,19;1326855;1297566,414;-29288,586;;;;;
404,834;1296774,19;1437369;1297179,024;-140189,976;;;;;
147,277;1296774,19;1442472;1296921,467;-145550,533;;;;;
239,501;1296774,19;1385398;1297013,691;-88384,309;;;;;
532,558;1296774,19;1315372;1297306,748;-18065,252;;;;;
728,09;1296774,19;1235318;1297502,28;62184,28;;;;;
803,244;1296774,19;1161100;1297577,434;136477,434;;;;;
875,216;1265322,58;1122004;1266197,796;144193,796;;;;;
1081,67;1265322,58;1103192;1266404,25;163212,25;;;;;
1365,707;1265322,58;1104930;1266688,287;161758,287;;;;;
1512,587;1265322,58;1116458;1266835,167;150377,167;;;;;
1561,301;1265322,58;1143424;1266883,881;123459,881;;;;;
1465,292;1265322,58;1202078;1266787,872;64709,872;;;;;
1430,919;1265322,58;1283057;1266753,499;-16303,501;;;;;
1317,205;1265322,58;1349451;1266639,785;-82811,215;;;;;
1573,071;1265322,58;1343919;1266895,651;-77023,349;;;;;
1648,661;1265322,58;1287833;1266971,241;-20861,759;;;;;
1562,514;1265322,58;1213346;1266885,094;53539,094;;;;;
1442,309;1265322,58;1149913;1266764,889;116851,889;;;;;
1282,175;1265322,58;1097504;1266604,755;169100,755;;;;;
1091,793;1265322,58;1043377;1266414,373;223037,373;;;;;
725,137;1265322,58;1024401;1266047,717;241646,717;;;;;
518,153;1265322,58;1050494;1265840,733;215346,733;;;;;
707,066;1265322,58;1148355;1266029,646;117674,646;;;;;
867,798;1265322,58;1304937;1266190,378;-38746,622;;;;;
969,002;1265322,58;1435970;1266291,582;-169678,418;;;;;
893,397;1265322,58;1456214;1266215,977;-189998,023;;;;;
985,21;1265322,58;1409359;1266307,79;-143051,21;;;;;
997,665;1265322,58;1349716;1266320,245;-83395,755;;;;;
914,095;1265322,58;1266550;1266236,675;-313,325;;;;;
960,051;1265322,58;1189341;1266282,631;76941,631;;;;;
1326,099;1257258,06;1149857;1258584,159;108727,159;;;;;
1870,949;1257258,06;1126411;1259129,009;132718,009;;;;;
